"player_id","player_name","position","team","week","n_simulations","mean","median","floor","ceiling","p15","p85","probability_zero","probability_active","active_mean","active_p15","active_p85"
"PeriSa00","Samaje Perine","RB","CIN",1,100,6.712,4.9,0.7,14.59,0.7,14.59,0,1,6.712,0.7,14.59
"WilsRo02","Roman Wilson","WR","PIT",1,100,6.6776,3.5,0.955,14.23,0.955,14.23,0.12,1,6.6776,0.955,14.23
"FlouRy00","Ryan Flournoy","WR","DAL",1,100,6.671,5.5,1,11.505,1,11.505,0.06,1,6.671,1,11.505
"GadsOr01","Oronde Gadsden","TE","LAC",1,100,6.644,6.325,1.45,12.6,1.45,12.6,0.1,1,6.644,1.45,12.6
"WashMa01","Malik Washington","WR","MIA",1,100,6.644,5.2,1.1,11.3,1.1,11.3,0.07,1,6.644,1.1,11.3
"BarnAJ00","AJ Barner","TE","SEA",1,100,6.632,6.2,1.45,10.95,1.45,10.95,0.05,1,6.632,1.45,10.95
"FergJa01","Jake Ferguson","TE","DAL",1,100,6.612,4.975,1.45,11.19,1.45,11.19,0.04,1,6.612,1.45,11.19
"HutcXa00","Xavier Hutchinson","WR","HOU",1,100,6.593,5.4,1.385,10.8,1.385,10.8,0.06,1,6.593,1.385,10.8
"AtweTu00","Tutu Atwell","WR","LAR",1,100,6.5688,3.55,1.4,15.124,1.4,15.124,0.03,1,6.5688,1.4,15.124
"GrayNo00","Noah Gray","TE","KC",1,100,6.5585,5.375,1.935,11.8725,1.935,11.8725,0.06,1,6.5585,1.935,11.8725
"ColeKe01","Keon Coleman","WR","BUF",1,100,6.5266,4.85,0.085,13.415,0.085,13.415,0.15,1,6.5266,0.085,13.415
"DulcGr00","Greg Dulcich","TE","MIA",1,100,6.503,4.5,1.835,12.08,1.835,12.08,0.03,1,6.503,1.835,12.08
"TurpKa00","KaVontae Turpin","WR","DAL",1,100,6.478,4.7,1.17,13.475,1.17,13.475,0.11,1,6.478,1.17,13.475
"JohnKa01","Kaleb Johnson","RB","GB",1,100,6.47,5,1.9,10.745,1.9,10.745,0.04,1,6.47,1.9,10.745
"HenrHu00","Hunter Henry","TE","NE",1,100,6.4035,5.15,1.835,12,1.835,12,0.07,1,6.4035,1.835,12
"PachIs00","Isiah Pacheco","RB","DET",1,100,6.357,5.25,1.525,11.41,1.525,11.41,0.01,1,6.357,1.525,11.41
"EtieTr01","Trevor Etienne","RB","CAR",1,100,6.338,4.3,1.285,12.3,1.285,12.3,0.01,1,6.338,1.285,12.3
"VeleDe00","Devaughn Vele","WR","NO",1,100,6.332,5.5,1.355,10.84,1.355,10.84,0.08,1,6.332,1.355,10.84
"ZaccOl00","Olamide Zaccheaus","WR","ATL",1,100,6.308,4.5,1.2,13.215,1.2,13.215,0.09,1,6.308,1.2,13.215
"StroPi00","Pierre Strong Jr","RB","GB",1,100,6.299,4.4,0.57,14.305,0.57,14.305,0.03,1,6.299,0.57,14.305
"CoruBl00","Blake Corum","RB","LAR",1,100,6.298,4.4,1.585,12,1.585,12,0,1,6.298,1.585,12
"IngoAl00","Alec Ingold","RB","LAC",1,100,6.296,3.65,0.985,12.285,0.985,12.285,0.01,1,6.296,0.985,12.285
"AlleBr01","Braelon Allen","RB","NYJ",1,100,6.2946,5.15,0.951,12.575,0.951,12.575,0,1,6.2946,0.951,12.575
"SpeaTy00","Tyjae Spears","RB","TEN",1,100,6.293,4.8,1.655,10.245,1.655,10.245,0,1,6.293,1.655,10.245
"StowEl00","Eli Stowers","TE","PHI",1,100,6.2732,4.325,1.5425,11.98,1.5425,11.98,0.04,1,6.2732,1.5425,11.98
"FreiPa00","Pat Freiermuth","TE","PIT",1,100,6.1325,4.575,1.36,11.3275,1.36,11.3275,0.11,1,6.1325,1.36,11.3275
"FielMa00","Malachi Fields","WR","NYG",1,100,6.124,4.65,1.185,11.405,1.185,11.405,0.08,1,6.124,1.185,11.405
"DemeEm00","Emari Demercado","RB","DAL",1,100,6.108,4.75,1,11.8,1,11.8,0.02,1,6.108,1,11.8
"BrooJo00","Jonathon Brooks","RB","CAR",1,100,6.09,5.3,1.37,11,1.37,11,0.01,1,6.09,1.37,11
"McGoSe00","Seth McGowan","RB","IND",1,100,6.071,3.5,0.8,12.505,0.8,12.505,0.03,1,6.071,0.8,12.505
"TolbJa00","Jalen Tolbert","WR","MIA",1,100,6.065,5.55,1,12.5,1,12.5,0.11,1,6.065,1,12.5
"KnigZo00","Bam Knight","RB","ARI",1,100,6.049,3.6,0.8,12.73,0.8,12.73,0,1,6.049,0.8,12.73
"DaviMa02","Malik Davis","RB","DAL",1,100,6.045,4.35,1.27,12.33,1.27,12.33,0.02,1,6.045,1.27,12.33
"MarkWo00","Woody Marks","RB","HOU",1,100,6.035,5.9,1.87,9.715,1.87,9.715,0.02,1,6.035,1.87,9.715
"BourKe00","Kendrick Bourne","WR","ARI",1,100,6.0266,4.8,0,12,0,12,0.16,1,6.0266,0,12
"JordJa00","Jawhar Jordan","RB","HOU",1,100,5.991,4.4,0.985,13.475,0.985,13.475,0,1,5.991,0.985,13.475
"RobiDe01","Demarcus Robinson","WR","SF",1,100,5.9366,4.95,1.4,12.4,1.4,12.4,0.06,1,5.9366,1.4,12.4
"WalkDe01","Devontez Walker","WR","BAL",1,100,5.929,3.75,0.985,10.005,0.985,10.005,0.11,1,5.929,0.985,10.005
"MoonDa00","Darnell Mooney","WR","NYG",1,100,5.9176,5.15,1.085,10.775,1.085,10.775,0.12,1,5.9176,1.085,10.775
"FranTr00","Troy Franklin","WR","DEN",1,100,5.915,3.8,0.985,10.86,0.985,10.86,0.08,1,5.915,0.985,10.86
"TeSlIs00","Isaac TeSlaa","WR","DET",1,100,5.8956,4.75,0.2,10.6,0.2,10.6,0.13,1,5.8956,0.2,10.6
"JohnEm00","Emmett Johnson","RB","KC",1,100,5.877,3.7,0.985,12.17,0.985,12.17,0.01,1,5.877,0.985,12.17
"DillA.00","AJ Dillon","RB","CAR",1,100,5.862,3.3,0.8,12.23,0.8,12.23,0.03,1,5.862,0.8,12.23
"MillKe00","Kendre Miller","RB","NO",1,100,5.855,4.6,1.8,11.815,1.8,11.815,0,1,5.855,1.8,11.815
"AlleLe01","LeQuint Allen Jr.","RB","JAX",1,100,5.827,4.3,0.77,11.515,0.77,11.515,0.03,1,5.827,0.77,11.515
"SarrEl00","Elijah Sarratt","WR","BAL",1,100,5.827,3,0.855,11.6,0.855,11.6,0.13,1,5.827,0.855,11.6
"NichLe01","Lew Nichols","RB","PIT",1,100,5.818,3.4,0.4,13.9,0.4,13.9,0.04,1,5.818,0.4,13.9
"RandAd00","Adam Randall","RB","BAL",1,100,5.761,3.05,0.9,13.69,0.9,13.69,0,1,5.761,0.9,13.69
"NoelJa00","Jaylin Noel","WR","HOU",1,100,5.751,4.1,1.1,11.15,1.1,11.15,0.05,1,5.751,1.1,11.15
"AlleKa01","Kaytron Allen","RB","WAS",1,100,5.743,3.7,0.8,11.9,0.8,11.9,0.02,1,5.743,0.8,11.9
"BranZa00","Zachariah Branch","WR","ATL",1,100,5.735,4.1,1,12.435,1,12.435,0.08,1,5.735,1,12.435
"HigbTy01","Tyler Higbee","TE","LAR",1,100,5.7277,3.725,1.135,12.15,1.135,12.15,0.1,1,5.7277,1.135,12.15
"PalmJo01","Joshua Palmer","WR","BUF",1,100,5.685,5.1,0,10.345,0,10.345,0.16,1,5.685,0,10.345
"FantNo00","Noah Fant","TE","NO",1,100,5.6845,3.775,1.135,12.28,1.135,12.28,0.09,1,5.6845,1.135,12.28
"HortTo00","Tory Horton","WR","SEA",1,100,5.681,4,1,12.3,1,12.3,0.06,1,5.681,1,12.3
"DikeCh00","Chimere Dike","WR","TEN",1,100,5.654,3.05,1,12.39,1,12.39,0.08,1,5.654,1,12.39
"DougDe00","DeMario Douglas","WR","NE",1,100,5.621,5.05,0,10.105,0,10.105,0.16,1,5.621,0,10.105
"HarrNa00","Najee Harris","RB","NYG",1,100,5.599,3.15,0.7,12.145,0.7,12.145,0.02,1,5.599,0.7,12.145
"BellCh01","Chris Bell","WR","MIA",1,100,5.5206,3.35,0.425,10.89,0.425,10.89,0.15,1,5.5206,0.425,10.89
"LegeXa00","Xavier Legette","WR","CAR",1,100,5.492,3.95,0,8.96,0,8.96,0.16,1,5.492,0,8.96
"BurkTr00","Treylon Burks","WR","WAS",1,100,5.485,3.9,1.1,11.1,1.1,11.1,0.08,1,5.485,1.1,11.1
"ParkCo00","Colby Parkinson","TE","LAR",1,100,5.4777,4.4,1.15,11.15,1.15,11.15,0.08,1,5.4777,1.15,11.15
"BellSk00","Skyler Bell","WR","BUF",1,100,5.467,4.6,1.1,10.59,1.1,10.59,0.09,1,5.467,1.1,10.59
"SandJa00","Ja'Tavion Sanders","TE","CAR",1,100,5.401,3.35,0.85,10.2475,0.85,10.2475,0.1,1,5.401,0.85,10.2475
"MingJo00","Jonathan Mingo","WR","DAL",1,100,5.378,3.2,0.785,10.78,0.785,10.78,0.09,1,5.378,0.785,10.78
"ChisEf00","Efton Chism III","WR","NE",1,100,5.376,3.4,0.97,10.1,0.97,10.1,0.1,1,5.376,0.97,10.1
"WillKy01","Kyle Williams","WR","NE",1,100,5.355,3.2,0.5,10.43,0.5,10.43,0.1,1,5.355,0.5,10.43
"MetcJo00","John Metchie III","WR","CAR",1,100,5.3334,4.35,1.4,9.775,1.4,9.775,0.04,1,5.3334,1.4,9.775
"ThorTy00","Tyquan Thornton","WR","KC",1,100,5.302,4.1,0,10,0,10,0.14,1,5.302,0,10
"BrowDy00","Dyami Brown","WR","WAS",1,100,5.285,4.1,1,11.375,1,11.375,0.08,1,5.285,1,11.375
"ArroEl00","Elijah Arroyo","TE","SEA",1,100,5.2637,3.6,1.15,10.105,1.15,10.105,0.1,1,5.2637,1.15,10.105
"OkonCh00","Chig Okonkwo","TE","WAS",1,100,5.2595,3.275,1.15,11.5875,1.15,11.5875,0.1,1,5.2595,1.15,11.5875
"WallDa00","Darren Waller","TE","CAR",1,100,5.256,3.6,1.25,12.185,1.25,12.185,0.07,1,5.256,1.25,12.185
"WatkJo00","Jordan Watkins","WR","SF",1,100,5.255,4.05,0.8,9.76,0.8,9.76,0.08,1,5.255,0.8,9.76
"DaviDe01","Derius Davis","WR","LAC",1,100,5.2368,4.1,0.51,10.1,0.51,10.1,0.12,1,5.2368,0.51,10.1
"KlarMa00","Max Klare","TE","LAR",1,100,5.1785,2.7,1.09,9.965,1.09,9.965,0.13,1,5.1785,1.09,9.965
"AlleCy00","Cyrus Allen","WR","KC",1,100,5.173,3.25,1.1,11.13,1.1,11.13,0.07,1,5.173,1.1,11.13
"GiddDJ00","DJ Giddens","RB","IND",1,100,5.165,2.8,0.6,12.115,0.6,12.115,0.01,1,5.165,0.6,12.115
"HelmGu00","Gunnar Helm","TE","TEN",1,100,5.161,3.825,1.62,10.0975,1.62,10.0975,0.08,1,5.161,1.62,10.0975
"WalkJa01","Jahdae Walker","WR","CHI",1,100,5.146,2.6,0.785,11.405,0.785,11.405,0.1,1,5.146,0.785,11.405
"HiggEl00","Elijah Higgins","TE","ARI",1,100,5.1405,3.325,1.1425,10.12,1.1425,10.12,0.09,1,5.1405,1.1425,10.12
"ColeJo00","Jonah Coleman","RB","DEN",1,100,5.137,3,0.7,12.445,0.7,12.445,0.02,1,5.137,0.7,12.445
"KnoxDa00","Dawson Knox","TE","BUF",1,100,5.1312,3.05,0.6375,9.33,0.6375,9.33,0.15,1,5.1312,0.6375,9.33
"SingDe00","Devin Singletary","RB","NYG",1,100,5.118,3.1,0.6,8.63,0.6,8.63,0.04,1,5.118,0.6,8.63
"SampDr00","Drew Sample","TE","CIN",1,100,5.093,2.975,1.45,9.41249999999999,1.45,9.41249999999999,0.05,1,5.093,1.45,9.41249999999999
"DelpOs00","Oscar Delp","TE","NO",1,100,5.056,2.925,1.25,9.825,1.25,9.825,0.07,1,5.056,1.25,9.825
"ClaiDe00","Demond Claiborne","RB","MIN",1,100,5.045,3,0.7,11.17,0.7,11.17,0.03,1,5.045,0.7,11.17
"VakiSi99","Sione Vaki","RB","DET",1,100,5.023,2.95,0.9,9.345,0.9,9.345,0.02,1,5.023,0.9,9.345
"NjokDa00","David Njoku","TE","LAC",1,100,5.0045,4.05,1.25,8.6725,1.25,8.6725,0.07,1,5.0045,1.25,8.6725
"SmitBr00","Brashard Smith","RB","KC",1,100,4.976,3.05,0.1,10.66,0.1,10.66,0.05,1,4.976,0.1,10.66
"DuliAs00","Ashton Dulin","WR","IND",1,100,4.9706,2.85,1.085,8.9,1.085,8.9,0.04,1,4.9706,1.085,8.9
"MumpKo00","Konata Mumpfield","WR","LAR",1,100,4.9654,4,1.2,9.7,1.2,9.7,0.03,1,4.9654,1.2,9.7
"LancBr00","Bryce Lance","WR","NO",1,100,4.943,2.8,0.47,11.59,0.47,11.59,0.11,1,4.943,0.47,11.59
"WaynJa00","Jared Wayne","WR","HOU",1,100,4.9184,2.8,0.6,10.13,0.6,10.13,0.09,1,4.9184,0.6,10.13
"TinsMi00","Mitch Tinsley","WR","HOU",1,100,4.8928,2.25,0,11.6,0,11.6,0.18,1,4.8928,0,11.6
"TaylMa01","Mason Taylor","TE","NYJ",1,100,4.8902,3.4,1.25,8.85,1.25,8.85,0.05,1,4.8902,1.25,8.85
"LuepHu01","Hunter Luepke","RB","DAL",1,100,4.867,3.2,0.6,9.445,0.6,9.445,0.03,1,4.867,0.6,9.445
"WillSa00","Savion Williams","WR","GB",1,100,4.8608,2.4,0.48,9.875,0.48,9.875,0.13,1,4.8608,0.48,9.875
"ShipWi00","Will Shipley","RB","PHI",1,100,4.859,2.5,0.485,11.52,0.485,11.52,0.04,1,4.859,0.485,11.52
"TillCe00","Cedric Tillman","WR","NO",1,100,4.856,3.5,0.885,10.9,0.885,10.9,0.09,1,4.856,0.885,10.9
"TrauAd00","Adam Trautman","TE","DEN",1,100,4.8525,3.175,1.35,9.3975,1.35,9.3975,0.08,1,4.8525,1.35,9.3975
"DaniCJ00","CJ Daniels","WR","LAR",1,100,4.843,3,0,11.145,0,11.145,0.24,1,4.843,0,11.145
"GoulAn00","Anthony Gould","WR","IND",1,100,4.825,2.7,1,10.515,1,10.515,0.12,1,4.825,1,10.515
"AllxEr00","Erick All Jr.","TE","CIN",1,100,4.8025,3.35,1.25,8.95,1.25,8.95,0.07,1,4.8025,1.25,8.95
"PricMy00","Myles Price","WR","MIN",1,100,4.8,2.75,0.5,8.445,0.5,8.445,0.12,1,4.8,0.5,8.445
"WiliIs00","Isaiah Williams","WR","NYJ",1,100,4.7962,3,0.6,8.739,0.6,8.739,0.1,1,4.7962,0.6,8.739
"WestNi00","Nick Westbrook-Ikhine","WR","IND",1,100,4.7812,4.15,1.194,8.015,1.194,8.015,0.07,1,4.7812,1.194,8.015
"LambKe00","Keandre Lambert-Smith","WR","LAC",1,100,4.7794,2.6,0.7,11.415,0.7,11.415,0.11,1,4.7794,0.7,11.415
"TuckSe00","Sean Tucker","RB","TB",1,100,4.776,2.1,0.5,9.89,0.5,9.89,0.04,1,4.776,0.5,9.89
"EstiAu00","Audric Estimé","RB","NO",1,100,4.767,2.6,0.785,9.115,0.785,9.115,0,1,4.767,0.785,9.115
"RaymKa00","Kalif Raymond","WR","CHI",1,100,4.7634,3.4,0.47,9.07999999999999,0.47,9.07999999999999,0.11,1,4.7634,0.47,9.07999999999999
"CollCh00","Chris Collier","RB","LV",1,100,4.762,3.05,0.7,9.3,0.7,9.3,0.02,1,4.762,0.7,9.3
"LaneJa00","Jaylin Lane","WR","WAS",1,100,4.754,2.65,0.44,11.175,0.44,11.175,0.13,1,4.754,0.44,11.175
"AbduAm00","Ameer Abdullah","RB","JAX",1,100,4.742,3.15,1,9.215,1,9.215,0.01,1,4.742,1,9.215
"JohnTe01","Tez Johnson","WR","TB",1,100,4.7334,4.05,0.64,8.621,0.64,8.621,0.11,1,4.7334,0.64,8.621
"HursTe00","Ted Hurst III","WR","TB",1,100,4.729,3.1,0.2,8.645,0.2,8.645,0.14,1,4.729,0.2,8.645
"ThorDo00","Dont'e Thornton Jr.","WR","LV",1,100,4.719,2.7,0.97,8.975,0.97,8.975,0.09,1,4.719,0.97,8.975
"OgunDa00","Dare Ogunbowale","RB","LV",1,100,4.69,3,0.5,9.215,0.5,9.215,0.04,1,4.69,0.5,9.215
"WoerCh00","Charlie Woerner","TE","ATL",1,100,4.6705,3.7,0.977499999999999,8.9,0.977499999999999,8.9,0.15,1,4.6705,0.977499999999999,8.9
"BellDi00","Dillon Bell","WR","MIN",1,100,4.6468,2.75,0.74,9.33499999999999,0.74,9.33499999999999,0.13,1,4.6468,0.74,9.33499999999999
"SmitXa00","Xavier Smith","WR","LAR",1,100,4.64,3.15,0.985,9.1,0.985,9.1,0.13,1,4.64,0.985,9.1
"AlixRa00","Rasheen Ali","RB","BAL",1,100,4.584,2.3,0.6,9.545,0.6,9.545,0.02,1,4.584,0.6,9.545
"WashDa02","Darnell Washington","TE","PIT",1,100,4.5785,2.8,1.15,9.3675,1.15,9.3675,0.09,1,4.5785,1.15,9.3675
"BrooTa00","Tahj Brooks","RB","CIN",1,100,4.575,2.9,0.7,7.91999999999999,0.7,7.91999999999999,0,1,4.575,0.7,7.91999999999999
"HollMa00","Mack Hollins","WR","NE",1,100,4.5444,3.85,0.985,7.545,0.985,7.545,0.1,1,4.5444,0.985,7.545
"ArmsAn01","Andrew Armstrong","WR","KC",1,100,4.5388,2.7,0,9.13,0,9.13,0.19,1,4.5388,0,9.13
"MoorDa01","David Moore","WR","CAR",1,100,4.5342,3.1,0.87,8.43,0.87,8.43,0.12,1,4.5342,0.87,8.43
"FeltTa00","Tai Felton","WR","MIN",1,100,4.532,3.2,1.085,7.9,1.085,7.9,0.04,1,4.532,1.085,7.9
"KineCo00","Corey Kiner","RB","NE",1,100,4.526,4.2,0.8,8.4,0.8,8.4,0,1,4.526,0.8,8.4
"TremTo00","Tommy Tremble","TE","CAR",1,100,4.5255,1.8,0,9.3675,0,9.3675,0.16,1,4.5255,0,9.3675
"DaviIs00","Isaiah Davis","RB","NYJ",1,100,4.521,3.7,0.8,8.46,0.8,8.46,0,1,4.521,0.8,8.46
"WilsEm00","Emanuel Wilson","RB","SEA",1,100,4.511,2.8,0.1,7.645,0.1,7.645,0.03,1,4.511,0.1,7.645
"JohnTh00","Theo Johnson","TE","NYG",1,100,4.4825,3.15,1.25,7.32249999999999,1.25,7.32249999999999,0.09,1,4.4825,1.25,7.32249999999999
"BerrBr00","Braxton Berrios","WR","NYG",1,100,4.463,2.8,0.2,8.96,0.2,8.96,0.12,1,4.463,0.2,8.96
"LaneJa01","Ja'Kobi Lane","WR","BAL",1,100,4.46,3.45,1.2,7.33,1.2,7.33,0.05,1,4.46,1.2,7.33
"JuszKy00","Kyle Juszczyk","RB","SF",1,100,4.42,2.65,0.6,8.46,0.6,8.46,0.02,1,4.42,0.6,8.46
"ThomZa01","Zavion Thomas","WR","CHI",1,100,4.416,2.5,0,10.3,0,10.3,0.15,1,4.416,0,10.3
"ColeKE02","Kevin Coleman Jr.","WR","MIA",1,100,4.4158,2.85,0,9.1,0,9.1,0.17,1,4.4158,0,9.1
"ReedJa02","Ja'Seem Reed","WR","CAR",1,100,4.412,2.5,0.34,9.015,0.34,9.015,0.13,1,4.412,0.34,9.015
"FarrLu00","Luke Farrell","TE","SF",1,100,4.4045,2.35,0,9.9575,0,9.9575,0.18,1,4.4045,0,9.9575
"WrigJa04","Jaylen Wright","RB","MIA",1,100,4.4,3.5,0.685,8.30499999999999,0.685,8.30499999999999,0.02,1,4.4,0.685,8.30499999999999
"LaubDy00","Dylan Laube","RB","LV",1,100,4.394,3.05,0.985,8.3,0.985,8.3,0.03,1,4.394,0.985,8.3
"HendEm00","Emmanuel Henderson Jr.","WR","SEA",1,100,4.3612,2.35,0.34,8.983,0.34,8.983,0.14,1,4.3612,0.34,8.983
"HumpLi00","Lil'Jordan Humphrey","WR","DEN",1,100,4.346,2.3,0,9.90499999999999,0,9.90499999999999,0.17,1,4.346,0,9.90499999999999
"SingNi00","Nicholas Singleton","RB","TEN",1,100,4.342,2.7,0.5,8.3,0.5,8.3,0.03,1,4.342,0.5,8.3
"AyomEl00","Elic Ayomanor","WR","TEN",1,100,4.3404,3.4,0.97,8,0.97,8,0.07,1,4.3404,0.97,8
"OlivJo00","Josh Oliver","TE","MIN",1,100,4.278,2.85,1.05,8.5,1.05,8.5,0.09,1,4.278,1.05,8.5
"FergTe00","Terrance Ferguson","TE","LAR",1,100,4.2455,2.575,1.25,7.8325,1.25,7.8325,0.1,1,4.2455,1.25,7.8325
"SkowBe00","Ben Skowronek","WR","PIT",1,100,4.235,1.9,0,8.23499999999999,0,8.23499999999999,0.2,1,4.235,0,8.23499999999999
"EngrEv00","Evan Engram","TE","DEN",1,100,4.216,2.275,1.05,7.41749999999998,1.05,7.41749999999998,0.1,1,4.216,1.05,7.41749999999998
"EvanMi01","Mitchell Evans","TE","CAR",1,100,4.21,1.85,0.935,7.98,0.935,7.98,0.09,1,4.21,0.935,7.98
"CowiJa00","Jacob Cowing","WR","SF",1,100,4.209,3.1,0.765,8.76,0.765,8.76,0.1,1,4.209,0.765,8.76
"HornJi00","Jimmy Horn Jr.","WR","CAR",1,100,4.182,2.1,0,9.1,0,9.1,0.14,1,4.182,0,9.1
"SimsBe00","Ben Sims","TE","MIA",1,100,4.1695,2.6,0.835,8.55,0.835,8.55,0.11,1,4.1695,0.835,8.55
"KmetCo00","Cole Kmet","TE","CHI",1,100,4.1505,1.95,0.95,8.61999999999999,0.95,8.61999999999999,0.12,1,4.1505,0.95,8.61999999999999
"ThomBr02","Brenen Thompson","WR","LAC",1,100,4.1428,2.8,0,8.075,0,8.075,0.16,1,4.1428,0,8.075
"GordOl00","Ollie Gordon II","RB","MIA",1,100,4.121,2.45,0.6,7.415,0.6,7.415,0.05,1,4.121,0.6,7.415
"SinnBe00","Ben Sinnott","TE","WAS",1,100,4.107,3,0.75,8.55,0.75,8.55,0.11,1,4.107,0.75,8.55
"RoyaJa00","Jalen Royals","WR","KC",1,100,4.1046,2.35,0.2,8.77999999999999,0.2,8.77999999999999,0.13,1,4.1046,0.2,8.77999999999999
"SpanBr00","Brevyn Spann-Ford","TE","DAL",1,100,4.096,2.8,1.35,8.5,1.35,8.5,0.06,1,4.096,1.35,8.5
"YounCo00","Colbie Young","WR","CIN",1,100,4.096,2.05,0,9.44999999999999,0,9.44999999999999,0.18,1,4.096,0,9.44999999999999
"BellDa03","Daniel Bellinger","TE","TEN",1,100,4.053,2.725,1.135,7.65,1.135,7.65,0.08,1,4.053,1.135,7.65
"BurkDe00","Deion Burks","WR","IND",1,100,4.045,2.6,0,7.445,0,7.445,0.22,1,4.045,0,7.445
"JohnTy00","Ty Johnson","RB","BUF",1,100,3.977,2.75,0.6,8.4,0.6,8.4,0.01,1,3.977,0.6,8.4
"WhylJo00","Josh Whyle","TE","GB",1,100,3.9635,2.875,0,8.3,0,8.3,0.17,1,3.9635,0,8.3
"McCaLu00","Luke McCaffrey","WR","WAS",1,100,3.953,2.3,0,8.94399999999999,0,8.94399999999999,0.17,1,3.953,0,8.94399999999999
"SandRa00","Raheim Sanders","RB","CLE",1,100,3.899,2.7,0.6,7.4,0.6,7.4,0,1,3.899,0.6,7.4
"TreaLa00","Laquon Treadwell","WR","IND",1,100,3.886,2.25,0,8.19899999999999,0,8.19899999999999,0.17,1,3.886,0,8.19899999999999
"RariEl00","Eli Raridon","TE","NE",1,100,3.885,2.45,1.05,7,1.05,7,0.09,1,3.885,1.05,7
"HaweJa00","Jackson Hawes","TE","BUF",1,100,3.8785,3.175,1.235,7.1375,1.235,7.1375,0.1,1,3.8785,1.235,7.1375
"MayeMi00","Michael Mayer","TE","LV",1,100,3.8655,2.55,0.95,7.56749999999999,0.95,7.56749999999999,0.11,1,3.8655,0.95,7.56749999999999
"BeckOd01","Odell Beckham Jr","WR","NYG",1,100,3.855,2.5,0,9.245,0,9.245,0.19,1,3.855,0,9.245
"BrooCh01","Chris Brooks","RB","GB",1,100,3.837,2.1,0.2,7.5,0.2,7.5,0.06,1,3.837,0.2,7.5
"WhitJo04","Jordan Whittington","WR","LAR",1,100,3.791,2.7,0,6.30499999999999,0,6.30499999999999,0.19,1,3.791,0,6.30499999999999
"DurhPa00","Payne Durham","TE","TB",1,100,3.748,2.75,1.35,7.18,1.35,7.18,0.09,1,3.748,1.35,7.18
"HoopAu00","Austin Hooper","TE","ATL",1,100,3.7075,2.075,0.82,8.5075,0.82,8.5075,0.14,1,3.7075,0.82,8.5075
"KolaCh00","Charlie Kolar","TE","LAC",1,100,3.685,2.375,0.85,7.95,0.85,7.95,0.09,1,3.685,0.85,7.95
"BondIs00","Isaiah Bond","WR","CLE",1,100,3.684,2.8,0,6.545,0,6.545,0.18,1,3.684,0,6.545
"HibnMa00","Matt Hibner","TE","BAL",1,100,3.6545,2.05,0,7.45,0,7.45,0.17,1,3.6545,0,7.45
"WrigBr00","Brock Wright","TE","DET",1,100,3.6365,2.25,0,7.065,0,7.065,0.16,1,3.6365,0,7.065
"RuckJe00","Jeremy Ruckert","TE","NYJ",1,100,3.62,1.8,0,7.05,0,7.05,0.19,1,3.62,0,7.05
"WillAn02","Antonio Williams","WR","WAS",1,100,3.6168,1.9,0,6.29499999999999,0,6.29499999999999,0.16,1,3.6168,0,6.29499999999999
"SchoLu00","Luke Schoonmaker","TE","DAL",1,100,3.5755,2.15,0.69,8.0325,0.69,8.0325,0.14,1,3.5755,0.69,8.0325
"VirgRe00","Reggie Virgil","WR","ARI",1,100,3.54,1.7,0,8.175,0,8.175,0.19,1,3.54,0,8.175
"AlieMo00","Mo Alie-Cox","TE","IND",1,100,3.4815,1.95,0.5525,6.85,0.5525,6.85,0.15,1,3.4815,0.5525,6.85
"StovCa00","Cade Stover","TE","HOU",1,100,3.3035,1.8,0,7.35,0,7.35,0.18,1,3.3035,0,7.35
"SaubEr00","Eric Saubert","TE","SEA",1,100,3.287,2.4,0,6.88,0,6.88,0.18,1,3.287,0,6.88
"BrowMa05","Hollywood Brown","WR","PHI",1,100,3.283,2.2,0.6,6.27999999999999,0.6,6.27999999999999,0.11,1,3.283,0.6,6.27999999999999
"SmytDu00","Durham Smythe","TE","BAL",1,100,3.273,2.725,0,5.63499999999999,0,5.63499999999999,0.17,1,3.273,0,5.63499999999999
"MorrQu00","Quintin Morris","TE","JAX",1,100,3.27,1.95,0,6.55,0,6.55,0.22,1,3.27,0,6.55
"HudsTa00","Tanner Hudson","TE","CIN",1,100,3.1835,1.65,0,7.05,0,7.05,0.27,1,3.1835,0,7.05
"AdkiNa00","Nate Adkins","TE","DEN",1,100,3.173,1.7,0,7.05,0,7.05,0.19,1,3.173,0,7.05
"ConkTy00","Tyler Conklin","TE","DET",1,100,3.1555,2.075,0.95,5.75,0.95,5.75,0.09,1,3.1555,0.95,5.75
"KoziTa00","Tanner Koziol","TE","JAX",1,100,3.1545,1.95,0.69,6.88,0.69,6.88,0.14,1,3.1545,0.69,6.88
"MundJo00","Johnny Mundt","TE","PHI",1,100,3.1275,1.4,0,6.68749999999999,0,6.68749999999999,0.19,1,3.1275,0,6.68749999999999
"CuevJo00","Josh Cuevas","TE","BAL",1,100,3.1265,1.7,0,7.11,0,7.11,0.27,1,3.1265,0,7.11
"ArkiTa00","Tanner Arkin","TE","NE",1,100,2.9965,2.725,0,6.4225,0,6.4225,0.22,1,2.9965,0,6.4225
"MoreFo00","Foster Moreau","TE","HOU",1,100,2.979,1.85,0,5.56249999999999,0,5.56249999999999,0.17,1,2.979,0,5.56249999999999
"AlleDa01","Davis Allen","TE","LAR",1,100,2.9205,1.55,0,6.05,0,6.05,0.19,1,2.9205,0,6.05
